[0.000000] (-) TimerEvent: {}
[0.000805] (-) JobUnselected: {'identifier': 'abc_terasim'}
[0.000830] (-) JobUnselected: {'identifier': 'accel_brake_map_calibrator'}
[0.000847] (-) JobUnselected: {'identifier': 'ad_api_adaptors'}
[0.001080] (-) JobUnselected: {'identifier': 'ad_api_visualizers'}
[0.001177] (-) JobUnselected: {'identifier': 'ar_tag_based_localizer'}
[0.001662] (-) JobUnselected: {'identifier': 'automatic_pose_initializer'}
[0.001752] (-) JobUnselected: {'identifier': 'autonomous_emergency_braking'}
[0.001770] (-) JobUnselected: {'identifier': 'autoware_ad_api_specs'}
[0.001796] (-) JobUnselected: {'identifier': 'autoware_adapi_v1_msgs'}
[0.002083] (-) JobUnselected: {'identifier': 'autoware_adapi_version_msgs'}
[0.002098] (-) JobUnselected: {'identifier': 'autoware_auto_common'}
[0.002160] (-) JobUnselected: {'identifier': 'autoware_auto_control_msgs'}
[0.002175] (-) JobUnselected: {'identifier': 'autoware_auto_geometry'}
[0.002200] (-) JobUnselected: {'identifier': 'autoware_auto_geometry_msgs'}
[0.002440] (-) JobUnselected: {'identifier': 'autoware_auto_mapping_msgs'}
[0.002454] (-) JobUnselected: {'identifier': 'autoware_auto_msgs'}
[0.002514] (-) JobUnselected: {'identifier': 'autoware_auto_msgs_adapter'}
[0.002529] (-) JobUnselected: {'identifier': 'autoware_auto_perception_msgs'}
[0.002546] (-) JobUnselected: {'identifier': 'autoware_auto_perception_rviz_plugin'}
[0.002569] (-) JobUnselected: {'identifier': 'autoware_auto_planning_msgs'}
[0.002681] (-) JobUnselected: {'identifier': 'autoware_auto_system_msgs'}
[0.002696] (-) JobUnselected: {'identifier': 'autoware_auto_tf2'}
[0.002725] (-) JobUnselected: {'identifier': 'autoware_auto_vehicle_msgs'}
[0.002740] (-) JobUnselected: {'identifier': 'autoware_cmake'}
[0.002758] (-) JobUnselected: {'identifier': 'autoware_common_msgs'}
[0.002776] (-) JobUnselected: {'identifier': 'autoware_control_msgs'}
[0.002790] (-) JobUnselected: {'identifier': 'autoware_external_api_msgs'}
[0.003113] (-) JobUnselected: {'identifier': 'autoware_iv_external_api_adaptor'}
[0.003127] (-) JobUnselected: {'identifier': 'autoware_iv_internal_api_adaptor'}
[0.003405] (-) JobUnselected: {'identifier': 'autoware_launch'}
[0.003442] (-) JobUnselected: {'identifier': 'autoware_lint_common'}
[0.003467] (-) JobUnselected: {'identifier': 'autoware_localization_msgs'}
[0.003501] (-) JobUnselected: {'identifier': 'autoware_map_msgs'}
[0.003525] (-) JobUnselected: {'identifier': 'autoware_perception_msgs'}
[0.003549] (-) JobUnselected: {'identifier': 'autoware_planning_msgs'}
[0.003582] (-) JobUnselected: {'identifier': 'autoware_point_types'}
[0.003614] (-) JobUnselected: {'identifier': 'autoware_sensing_msgs'}
[0.003647] (-) JobUnselected: {'identifier': 'autoware_testing'}
[0.003680] (-) JobUnselected: {'identifier': 'autoware_utils'}
[0.003704] (-) JobUnselected: {'identifier': 'awapi_awiv_adapter'}
[0.003736] (-) JobUnselected: {'identifier': 'awsim_sensor_kit_description'}
[0.003760] (-) JobUnselected: {'identifier': 'awsim_sensor_kit_launch'}
[0.003792] (-) JobUnselected: {'identifier': 'bag_time_manager_rviz_plugin'}
[0.003825] (-) JobUnselected: {'identifier': 'behavior_path_planner'}
[0.003857] (-) JobUnselected: {'identifier': 'behavior_velocity_blind_spot_module'}
[0.003890] (-) JobUnselected: {'identifier': 'behavior_velocity_crosswalk_module'}
[0.003915] (-) JobUnselected: {'identifier': 'behavior_velocity_detection_area_module'}
[0.003940] (-) JobUnselected: {'identifier': 'behavior_velocity_intersection_module'}
[0.003962] (-) JobUnselected: {'identifier': 'behavior_velocity_no_drivable_lane_module'}
[0.003986] (-) JobUnselected: {'identifier': 'behavior_velocity_no_stopping_area_module'}
[0.004010] (-) JobUnselected: {'identifier': 'behavior_velocity_occlusion_spot_module'}
[0.004056] (-) JobUnselected: {'identifier': 'behavior_velocity_out_of_lane_module'}
[0.004080] (-) JobUnselected: {'identifier': 'behavior_velocity_planner'}
[0.004112] (-) JobUnselected: {'identifier': 'behavior_velocity_planner_common'}
[0.004145] (-) JobUnselected: {'identifier': 'behavior_velocity_run_out_module'}
[0.004167] (-) JobUnselected: {'identifier': 'behavior_velocity_speed_bump_module'}
[0.004199] (-) JobUnselected: {'identifier': 'behavior_velocity_stop_line_module'}
[0.004232] (-) JobUnselected: {'identifier': 'behavior_velocity_template_module'}
[0.004256] (-) JobUnselected: {'identifier': 'behavior_velocity_traffic_light_module'}
[0.004280] (-) JobUnselected: {'identifier': 'behavior_velocity_virtual_traffic_light_module'}
[0.004303] (-) JobUnselected: {'identifier': 'behavior_velocity_walkway_module'}
[0.004336] (-) JobUnselected: {'identifier': 'bezier_sampler'}
[0.004376] (-) JobUnselected: {'identifier': 'bluetooth_monitor'}
[0.004400] (-) JobUnselected: {'identifier': 'boost_io_context'}
[0.004424] (-) JobUnselected: {'identifier': 'boost_serial_driver'}
[0.004463] (-) JobUnselected: {'identifier': 'boost_tcp_driver'}
[0.004493] (-) JobUnselected: {'identifier': 'boost_udp_driver'}
[0.004582] (-) JobUnselected: {'identifier': 'bytetrack'}
[0.004628] (-) JobUnselected: {'identifier': 'camera_description'}
[0.004688] (-) JobUnselected: {'identifier': 'cluster_merger'}
[0.004704] (-) JobUnselected: {'identifier': 'common_awsim_sensor_launch'}
[0.004728] (-) JobUnselected: {'identifier': 'common_sensor_launch'}
[0.004794] (-) JobUnselected: {'identifier': 'compare_map_segmentation'}
[0.004810] (-) JobUnselected: {'identifier': 'component_interface_specs'}
[0.004828] (-) JobUnselected: {'identifier': 'component_interface_tools'}
[0.004863] (-) JobUnselected: {'identifier': 'component_interface_utils'}
[0.004913] (-) JobUnselected: {'identifier': 'component_state_monitor'}
[0.004934] (-) JobUnselected: {'identifier': 'control_performance_analysis'}
