[0.000000] (-) TimerEvent: {}
[0.000784] (-) JobUnselected: {'identifier': 'abc_terasim'}
[0.000815] (-) JobUnselected: {'identifier': 'accel_brake_map_calibrator'}
[0.000849] (-) JobUnselected: {'identifier': 'ad_api_adaptors'}
[0.000902] (-) JobUnselected: {'identifier': 'ad_api_visualizers'}
[0.001150] (-) JobUnselected: {'identifier': 'ar_tag_based_localizer'}
[0.001298] (-) JobUnselected: {'identifier': 'automatic_pose_initializer'}
[0.001820] (-) JobUnselected: {'identifier': 'autonomous_emergency_braking'}
[0.001899] (-) JobUnselected: {'identifier': 'autoware_ad_api_specs'}
[0.001914] (-) JobUnselected: {'identifier': 'autoware_adapi_v1_msgs'}
[0.001940] (-) JobUnselected: {'identifier': 'autoware_adapi_version_msgs'}
[0.001954] (-) JobUnselected: {'identifier': 'autoware_auto_common'}
[0.002232] (-) JobUnselected: {'identifier': 'autoware_auto_control_msgs'}
[0.002246] (-) JobUnselected: {'identifier': 'autoware_auto_geometry'}
[0.002306] (-) JobUnselected: {'identifier': 'autoware_auto_geometry_msgs'}
[0.002320] (-) JobUnselected: {'identifier': 'autoware_auto_mapping_msgs'}
[0.002340] (-) JobUnselected: {'identifier': 'autoware_auto_msgs'}
[0.002354] (-) JobUnselected: {'identifier': 'autoware_auto_msgs_adapter'}
[0.002367] (-) JobUnselected: {'identifier': 'autoware_auto_perception_msgs'}
[0.002651] (-) JobUnselected: {'identifier': 'autoware_auto_perception_rviz_plugin'}
[0.002667] (-) JobUnselected: {'identifier': 'autoware_auto_planning_msgs'}
[0.002680] (-) JobUnselected: {'identifier': 'autoware_auto_system_msgs'}
[0.002692] (-) JobUnselected: {'identifier': 'autoware_auto_tf2'}
[0.002705] (-) JobUnselected: {'identifier': 'autoware_auto_vehicle_msgs'}
[0.002717] (-) JobUnselected: {'identifier': 'autoware_cmake'}
[0.002729] (-) JobUnselected: {'identifier': 'autoware_common_msgs'}
[0.002742] (-) JobUnselected: {'identifier': 'autoware_control_msgs'}
[0.002771] (-) JobUnselected: {'identifier': 'autoware_external_api_msgs'}
[0.002823] (-) JobUnselected: {'identifier': 'autoware_iv_external_api_adaptor'}
[0.002837] (-) JobUnselected: {'identifier': 'autoware_iv_internal_api_adaptor'}
[0.002859] (-) JobUnselected: {'identifier': 'autoware_launch'}
[0.002873] (-) JobUnselected: {'identifier': 'autoware_lint_common'}
[0.002991] (-) JobUnselected: {'identifier': 'autoware_localization_msgs'}
[0.003022] (-) JobUnselected: {'identifier': 'autoware_map_msgs'}
[0.003036] (-) JobUnselected: {'identifier': 'autoware_perception_msgs'}
[0.003073] (-) JobUnselected: {'identifier': 'autoware_planning_msgs'}
[0.003632] (-) JobUnselected: {'identifier': 'autoware_point_types'}
[0.003645] (-) JobUnselected: {'identifier': 'autoware_sensing_msgs'}
[0.003676] (-) JobUnselected: {'identifier': 'autoware_testing'}
[0.003703] (-) JobUnselected: {'identifier': 'autoware_utils'}
[0.003732] (-) JobUnselected: {'identifier': 'awapi_awiv_adapter'}
[0.003774] (-) JobUnselected: {'identifier': 'awsim_sensor_kit_description'}
[0.003799] (-) JobUnselected: {'identifier': 'awsim_sensor_kit_launch'}
[0.003820] (-) JobUnselected: {'identifier': 'bag_time_manager_rviz_plugin'}
[0.003859] (-) JobUnselected: {'identifier': 'behavior_path_planner'}
[0.003883] (-) JobUnselected: {'identifier': 'behavior_velocity_blind_spot_module'}
[0.003905] (-) JobUnselected: {'identifier': 'behavior_velocity_crosswalk_module'}
[0.003923] (-) JobUnselected: {'identifier': 'behavior_velocity_detection_area_module'}
[0.003939] (-) JobUnselected: {'identifier': 'behavior_velocity_intersection_module'}
[0.003959] (-) JobUnselected: {'identifier': 'behavior_velocity_no_drivable_lane_module'}
[0.003981] (-) JobUnselected: {'identifier': 'behavior_velocity_no_stopping_area_module'}
[0.004015] (-) JobUnselected: {'identifier': 'behavior_velocity_occlusion_spot_module'}
[0.004042] (-) JobUnselected: {'identifier': 'behavior_velocity_out_of_lane_module'}
[0.004076] (-) JobUnselected: {'identifier': 'behavior_velocity_planner'}
[0.004102] (-) JobUnselected: {'identifier': 'behavior_velocity_planner_common'}
[0.004134] (-) JobUnselected: {'identifier': 'behavior_velocity_run_out_module'}
[0.004159] (-) JobUnselected: {'identifier': 'behavior_velocity_speed_bump_module'}
[0.004183] (-) JobUnselected: {'identifier': 'behavior_velocity_stop_line_module'}
[0.004218] (-) JobUnselected: {'identifier': 'behavior_velocity_template_module'}
[0.004250] (-) JobUnselected: {'identifier': 'behavior_velocity_traffic_light_module'}
[0.004282] (-) JobUnselected: {'identifier': 'behavior_velocity_virtual_traffic_light_module'}
[0.004314] (-) JobUnselected: {'identifier': 'behavior_velocity_walkway_module'}
[0.004346] (-) JobUnselected: {'identifier': 'bezier_sampler'}
[0.004378] (-) JobUnselected: {'identifier': 'bluetooth_monitor'}
[0.004411] (-) JobUnselected: {'identifier': 'boost_io_context'}
[0.004437] (-) JobUnselected: {'identifier': 'boost_serial_driver'}
[0.004472] (-) JobUnselected: {'identifier': 'boost_tcp_driver'}
[0.004486] (-) JobUnselected: {'identifier': 'boost_udp_driver'}
[0.004499] (-) JobUnselected: {'identifier': 'bytetrack'}
[0.004511] (-) JobUnselected: {'identifier': 'camera_description'}
[0.004524] (-) JobUnselected: {'identifier': 'cluster_merger'}
[0.004536] (-) JobUnselected: {'identifier': 'common_awsim_sensor_launch'}
[0.004549] (-) JobUnselected: {'identifier': 'common_sensor_launch'}
[0.004562] (-) JobUnselected: {'identifier': 'compare_map_segmentation'}
[0.004574] (-) JobUnselected: {'identifier': 'component_interface_specs'}
[0.004588] (-) JobUnselected: {'identifier': 'component_interface_tools'}
[0.004601] (-) JobUnselected: {'identifier': 'component_interface_utils'}
[0.004630] (-) JobUnselected: {'identifier': 'component_state_monitor'}
[0.004668] (-) JobUnselected: {'identifier': 'control_performance_analysis'}
[0.004701] (-) JobUnselected: {'identifier': 'control_validator'}
[0.004734] (-) JobUnselected: {'identifier': 'costmap_generator'}
[0.004766] (-) JobUnselected: {'identifier': 'crosswalk_traffic_light_estimator'}
