[0.000000] (-) TimerEvent: {}
[0.000754] (-) JobUnselected: {'identifier': 'accel_brake_map_calibrator'}
[0.000782] (-) JobUnselected: {'identifier': 'ad_api_adaptors'}
[0.000799] (-) JobUnselected: {'identifier': 'ad_api_visualizers'}
[0.000814] (-) JobUnselected: {'identifier': 'ar_tag_based_localizer'}
[0.000987] (-) JobUnselected: {'identifier': 'automatic_pose_initializer'}
[0.001165] (-) JobUnselected: {'identifier': 'autonomous_emergency_braking'}
[0.001268] (-) JobUnselected: {'identifier': 'autoware_ad_api_specs'}
[0.001674] (-) JobUnselected: {'identifier': 'autoware_adapi_v1_msgs'}
[0.002101] (-) JobUnselected: {'identifier': 'autoware_adapi_version_msgs'}
[0.002136] (-) JobUnselected: {'identifier': 'autoware_auto_common'}
[0.002389] (-) JobUnselected: {'identifier': 'autoware_auto_control_msgs'}
[0.002420] (-) JobUnselected: {'identifier': 'autoware_auto_geometry'}
[0.002437] (-) JobUnselected: {'identifier': 'autoware_auto_geometry_msgs'}
[0.002461] (-) JobUnselected: {'identifier': 'autoware_auto_mapping_msgs'}
[0.002475] (-) JobUnselected: {'identifier': 'autoware_auto_msgs'}
[0.002488] (-) JobUnselected: {'identifier': 'autoware_auto_msgs_adapter'}
[0.002600] (-) JobUnselected: {'identifier': 'autoware_auto_perception_msgs'}
[0.002629] (-) JobUnselected: {'identifier': 'autoware_auto_perception_rviz_plugin'}
[0.002644] (-) JobUnselected: {'identifier': 'autoware_auto_planning_msgs'}
[0.002668] (-) JobUnselected: {'identifier': 'autoware_auto_system_msgs'}
[0.002965] (-) JobUnselected: {'identifier': 'autoware_auto_tf2'}
[0.002980] (-) JobUnselected: {'identifier': 'autoware_auto_vehicle_msgs'}
[0.003198] (-) JobUnselected: {'identifier': 'autoware_cmake'}
[0.003212] (-) JobUnselected: {'identifier': 'autoware_common_msgs'}
[0.003241] (-) JobUnselected: {'identifier': 'autoware_control_msgs'}
[0.003265] (-) JobUnselected: {'identifier': 'autoware_external_api_msgs'}
[0.003299] (-) JobUnselected: {'identifier': 'autoware_iv_external_api_adaptor'}
[0.003323] (-) JobUnselected: {'identifier': 'autoware_iv_internal_api_adaptor'}
[0.003348] (-) JobUnselected: {'identifier': 'autoware_launch'}
[0.003389] (-) JobUnselected: {'identifier': 'autoware_lint_common'}
[0.003433] (-) JobUnselected: {'identifier': 'autoware_localization_msgs'}
[0.003455] (-) JobUnselected: {'identifier': 'autoware_map_msgs'}
[0.003469] (-) JobUnselected: {'identifier': 'autoware_perception_msgs'}
[0.003490] (-) JobUnselected: {'identifier': 'autoware_planning_msgs'}
[0.003503] (-) JobUnselected: {'identifier': 'autoware_point_types'}
[0.003516] (-) JobUnselected: {'identifier': 'autoware_sensing_msgs'}
[0.003560] (-) JobUnselected: {'identifier': 'autoware_testing'}
[0.003597] (-) JobUnselected: {'identifier': 'autoware_utils'}
[0.003611] (-) JobUnselected: {'identifier': 'awapi_awiv_adapter'}
[0.003627] (-) JobUnselected: {'identifier': 'awsim_sensor_kit_description'}
[0.003662] (-) JobUnselected: {'identifier': 'awsim_sensor_kit_launch'}
[0.003704] (-) JobUnselected: {'identifier': 'bag_time_manager_rviz_plugin'}
[0.003725] (-) JobUnselected: {'identifier': 'behavior_path_planner'}
[0.003739] (-) JobUnselected: {'identifier': 'behavior_velocity_blind_spot_module'}
[0.003756] (-) JobUnselected: {'identifier': 'behavior_velocity_crosswalk_module'}
[0.003774] (-) JobUnselected: {'identifier': 'behavior_velocity_detection_area_module'}
[0.003787] (-) JobUnselected: {'identifier': 'behavior_velocity_intersection_module'}
[0.003800] (-) JobUnselected: {'identifier': 'behavior_velocity_no_drivable_lane_module'}
[0.003844] (-) JobUnselected: {'identifier': 'behavior_velocity_no_stopping_area_module'}
[0.003878] (-) JobUnselected: {'identifier': 'behavior_velocity_occlusion_spot_module'}
[0.003892] (-) JobUnselected: {'identifier': 'behavior_velocity_out_of_lane_module'}
[0.003909] (-) JobUnselected: {'identifier': 'behavior_velocity_planner'}
[0.003934] (-) JobUnselected: {'identifier': 'behavior_velocity_planner_common'}
[0.003974] (-) JobUnselected: {'identifier': 'behavior_velocity_run_out_module'}
[0.003995] (-) JobUnselected: {'identifier': 'behavior_velocity_speed_bump_module'}
[0.004018] (-) JobUnselected: {'identifier': 'behavior_velocity_stop_line_module'}
[0.004032] (-) JobUnselected: {'identifier': 'behavior_velocity_template_module'}
[0.004123] (-) JobUnselected: {'identifier': 'behavior_velocity_traffic_light_module'}
[0.004149] (-) JobUnselected: {'identifier': 'behavior_velocity_virtual_traffic_light_module'}
[0.004163] (-) JobUnselected: {'identifier': 'behavior_velocity_walkway_module'}
[0.004185] (-) JobUnselected: {'identifier': 'bezier_sampler'}
[0.004198] (-) JobUnselected: {'identifier': 'bluetooth_monitor'}
[0.004211] (-) JobUnselected: {'identifier': 'boost_io_context'}
[0.004489] (-) JobUnselected: {'identifier': 'boost_serial_driver'}
[0.004503] (-) JobUnselected: {'identifier': 'boost_tcp_driver'}
[0.004717] (-) JobUnselected: {'identifier': 'boost_udp_driver'}
[0.004730] (-) JobUnselected: {'identifier': 'bytetrack'}
[0.004759] (-) JobUnselected: {'identifier': 'camera_description'}
[0.004783] (-) JobUnselected: {'identifier': 'cluster_merger'}
[0.004823] (-) JobUnselected: {'identifier': 'common_awsim_sensor_launch'}
[0.004896] (-) JobUnselected: {'identifier': 'common_sensor_launch'}
[0.004919] (-) JobUnselected: {'identifier': 'compare_map_segmentation'}
[0.004933] (-) JobUnselected: {'identifier': 'component_interface_specs'}
[0.004955] (-) JobUnselected: {'identifier': 'component_interface_tools'}
[0.004969] (-) JobUnselected: {'identifier': 'component_interface_utils'}
[0.005013] (-) JobUnselected: {'identifier': 'component_state_monitor'}
[0.005048] (-) JobUnselected: {'identifier': 'control_performance_analysis'}
[0.005067] (-) JobUnselected: {'identifier': 'control_validator'}
[0.005082] (-) JobUnselected: {'identifier': 'costmap_generator'}
[0.005097] (-) JobUnselected: {'identifier': 'crosswalk_traffic_light_estimator'}
[0.005111] (-) JobUnselected: {'identifier': 'cuda_utils'}
[0.005144] (-) JobUnselected: {'identifier': 'dataspeed_can'}
[0.005185] (-) JobUnselected: {'identifier': 'dataspeed_can_msg_filters'}
[0.005206] (-) JobUnselected: {'identifier': 'dataspeed_can_msgs'}
[0.005220] (-) JobUnselected: {'identifier': 'dataspeed_can_tools'}
[0.005239] (-) JobUnselected: {'identifier': 'dataspeed_can_usb'}
[0.005253] (-) JobUnselected: {'identifier': 'dataspeed_dbw_common'}
[0.005266] (-) JobUnselected: {'identifier': 'dataspeed_dbw_gateway'}
[0.005309] (-) JobUnselected: {'identifier': 'dataspeed_dbw_msgs'}
[0.005342] (-) JobUnselected: {'identifier': 'dataspeed_ulc'}
[0.005356] (-) JobUnselected: {'identifier': 'dataspeed_ulc_can'}
