[0.000000] (-) TimerEvent: {}
[0.000939] (-) JobUnselected: {'identifier': 'abc_terasim'}
[0.000965] (-) JobUnselected: {'identifier': 'accel_brake_map_calibrator'}
[0.001248] (-) JobUnselected: {'identifier': 'ad_api_adaptors'}
[0.001264] (-) JobUnselected: {'identifier': 'ad_api_visualizers'}
[0.001279] (-) JobUnselected: {'identifier': 'ar_tag_based_localizer'}
[0.001298] (-) JobUnselected: {'identifier': 'automatic_pose_initializer'}
[0.001317] (-) JobUnselected: {'identifier': 'autonomous_emergency_braking'}
[0.001332] (-) JobUnselected: {'identifier': 'autoware_ad_api_specs'}
[0.001441] (-) JobUnselected: {'identifier': 'autoware_adapi_v1_msgs'}
[0.001469] (-) JobUnselected: {'identifier': 'autoware_adapi_version_msgs'}
[0.001484] (-) JobUnselected: {'identifier': 'autoware_auto_common'}
[0.001505] (-) JobUnselected: {'identifier': 'autoware_auto_control_msgs'}
[0.001519] (-) JobUnselected: {'identifier': 'autoware_auto_geometry'}
[0.001532] (-) JobUnselected: {'identifier': 'autoware_auto_geometry_msgs'}
[0.001845] (-) JobUnselected: {'identifier': 'autoware_auto_mapping_msgs'}
[0.001859] (-) JobUnselected: {'identifier': 'autoware_auto_msgs'}
[0.002119] (-) JobUnselected: {'identifier': 'autoware_auto_msgs_adapter'}
[0.002133] (-) JobUnselected: {'identifier': 'autoware_auto_perception_msgs'}
[0.002164] (-) JobUnselected: {'identifier': 'autoware_auto_perception_rviz_plugin'}
[0.002194] (-) JobUnselected: {'identifier': 'autoware_auto_planning_msgs'}
[0.002228] (-) JobUnselected: {'identifier': 'autoware_auto_system_msgs'}
[0.002262] (-) JobUnselected: {'identifier': 'autoware_auto_tf2'}
[0.002295] (-) JobUnselected: {'identifier': 'autoware_auto_vehicle_msgs'}
[0.002348] (-) JobUnselected: {'identifier': 'autoware_cmake'}
[0.002382] (-) JobUnselected: {'identifier': 'autoware_common_msgs'}
[0.002423] (-) JobUnselected: {'identifier': 'autoware_control_msgs'}
[0.002447] (-) JobUnselected: {'identifier': 'autoware_external_api_msgs'}
[0.002498] (-) JobUnselected: {'identifier': 'autoware_iv_external_api_adaptor'}
[0.002521] (-) JobUnselected: {'identifier': 'autoware_iv_internal_api_adaptor'}
