[0.000000] (-) TimerEvent: {}
[0.000146] (-) JobUnselected: {'identifier': 'abc_terasim'}
[0.000182] (-) JobUnselected: {'identifier': 'accel_brake_map_calibrator'}
[0.000200] (-) JobUnselected: {'identifier': 'ad_api_adaptors'}
[0.000216] (-) JobUnselected: {'identifier': 'ad_api_visualizers'}
[0.000525] (-) JobUnselected: {'identifier': 'ar_tag_based_localizer'}
[0.000591] (-) JobUnselected: {'identifier': 'automatic_pose_initializer'}
[0.000607] (-) JobUnselected: {'identifier': 'autonomous_emergency_braking'}
[0.000625] (-) JobUnselected: {'identifier': 'autoware_ad_api_specs'}
[0.000880] (-) JobUnselected: {'identifier': 'autoware_adapi_v1_msgs'}
[0.000941] (-) JobUnselected: {'identifier': 'autoware_adapi_version_msgs'}
[0.000957] (-) JobUnselected: {'identifier': 'autoware_auto_common'}
[0.000980] (-) JobUnselected: {'identifier': 'autoware_auto_control_msgs'}
[0.001098] (-) JobUnselected: {'identifier': 'autoware_auto_geometry'}
[0.001126] (-) JobUnselected: {'identifier': 'autoware_auto_geometry_msgs'}
[0.001142] (-) JobUnselected: {'identifier': 'autoware_auto_mapping_msgs'}
[0.001160] (-) JobUnselected: {'identifier': 'autoware_auto_msgs'}
[0.001180] (-) JobUnselected: {'identifier': 'autoware_auto_msgs_adapter'}
[0.001502] (-) JobUnselected: {'identifier': 'autoware_auto_perception_msgs'}
[0.001516] (-) JobUnselected: {'identifier': 'autoware_auto_perception_rviz_plugin'}
[0.001829] (-) JobUnselected: {'identifier': 'autoware_auto_planning_msgs'}
[0.001857] (-) JobUnselected: {'identifier': 'autoware_auto_system_msgs'}
[0.001891] (-) JobUnselected: {'identifier': 'autoware_auto_tf2'}
[0.001938] (-) JobUnselected: {'identifier': 'autoware_auto_vehicle_msgs'}
[0.001970] (-) JobUnselected: {'identifier': 'autoware_cmake'}
[0.002015] (-) JobUnselected: {'identifier': 'autoware_common_msgs'}
[0.002047] (-) JobUnselected: {'identifier': 'autoware_control_msgs'}
[0.002079] (-) JobUnselected: {'identifier': 'autoware_external_api_msgs'}
[0.002132] (-) JobUnselected: {'identifier': 'autoware_iv_external_api_adaptor'}
[0.002163] (-) JobUnselected: {'identifier': 'autoware_iv_internal_api_adaptor'}
[0.002195] (-) JobUnselected: {'identifier': 'autoware_launch'}
[0.002227] (-) JobUnselected: {'identifier': 'autoware_lint_common'}
