[0.000000] (-) TimerEvent: {}
[0.000386] (-) JobUnselected: {'identifier': 'abc_terasim'}
[0.000411] (-) JobUnselected: {'identifier': 'accel_brake_map_calibrator'}
[0.000437] (-) JobUnselected: {'identifier': 'ad_api_adaptors'}
[0.000580] (-) JobUnselected: {'identifier': 'ad_api_visualizers'}
[0.000639] (-) JobUnselected: {'identifier': 'ar_tag_based_localizer'}
[0.000676] (-) JobUnselected: {'identifier': 'automatic_pose_initializer'}
[0.000700] (-) JobUnselected: {'identifier': 'autonomous_emergency_braking'}
[0.000992] (-) JobUnselected: {'identifier': 'autoware_ad_api_specs'}
[0.001006] (-) JobUnselected: {'identifier': 'autoware_adapi_v1_msgs'}
[0.001260] (-) JobUnselected: {'identifier': 'autoware_adapi_version_msgs'}
[0.001274] (-) JobUnselected: {'identifier': 'autoware_auto_common'}
[0.001351] (-) JobUnselected: {'identifier': 'autoware_auto_control_msgs'}
[0.001400] (-) JobUnselected: {'identifier': 'autoware_auto_geometry'}
[0.001435] (-) JobUnselected: {'identifier': 'autoware_auto_geometry_msgs'}
[0.001461] (-) JobUnselected: {'identifier': 'autoware_auto_mapping_msgs'}
[0.001487] (-) JobUnselected: {'identifier': 'autoware_auto_msgs'}
[0.001514] (-) JobUnselected: {'identifier': 'autoware_auto_msgs_adapter'}
[0.001540] (-) JobUnselected: {'identifier': 'autoware_auto_perception_msgs'}
[0.001566] (-) JobUnselected: {'identifier': 'autoware_auto_perception_rviz_plugin'}
[0.001603] (-) JobUnselected: {'identifier': 'autoware_auto_planning_msgs'}
[0.001629] (-) JobUnselected: {'identifier': 'autoware_auto_system_msgs'}
[0.001655] (-) JobUnselected: {'identifier': 'autoware_auto_tf2'}
[0.001688] (-) JobUnselected: {'identifier': 'autoware_auto_vehicle_msgs'}
[0.001713] (-) JobUnselected: {'identifier': 'autoware_cmake'}
[0.001738] (-) JobUnselected: {'identifier': 'autoware_common_msgs'}
[0.001770] (-) JobUnselected: {'identifier': 'autoware_control_msgs'}
[0.001803] (-) JobUnselected: {'identifier': 'autoware_external_api_msgs'}
[0.001846] (-) JobUnselected: {'identifier': 'autoware_iv_external_api_adaptor'}
[0.001879] (-) JobUnselected: {'identifier': 'autoware_iv_internal_api_adaptor'}
