[0.000000] (-) TimerEvent: {}
[0.000998] (-) JobUnselected: {'identifier': 'abc_terasim'}
[0.001030] (-) JobUnselected: {'identifier': 'accel_brake_map_calibrator'}
[0.001047] (-) JobUnselected: {'identifier': 'ad_api_adaptors'}
[0.001147] (-) JobUnselected: {'identifier': 'ad_api_visualizers'}
[0.001605] (-) JobUnselected: {'identifier': 'ar_tag_based_localizer'}
[0.002020] (-) JobUnselected: {'identifier': 'automatic_pose_initializer'}
[0.002046] (-) JobUnselected: {'identifier': 'autonomous_emergency_braking'}
[0.002335] (-) JobUnselected: {'identifier': 'autoware_ad_api_specs'}
[0.002359] (-) JobUnselected: {'identifier': 'autoware_adapi_v1_msgs'}
[0.002381] (-) JobUnselected: {'identifier': 'autoware_adapi_version_msgs'}
[0.002397] (-) JobUnselected: {'identifier': 'autoware_auto_common'}
[0.002512] (-) JobUnselected: {'identifier': 'autoware_auto_control_msgs'}
[0.002541] (-) JobUnselected: {'identifier': 'autoware_auto_geometry'}
[0.002556] (-) JobUnselected: {'identifier': 'autoware_auto_geometry_msgs'}
[0.002574] (-) JobUnselected: {'identifier': 'autoware_auto_mapping_msgs'}
[0.002591] (-) JobUnselected: {'identifier': 'autoware_auto_msgs'}
[0.002605] (-) JobUnselected: {'identifier': 'autoware_auto_msgs_adapter'}
[0.003202] (-) JobUnselected: {'identifier': 'autoware_auto_perception_msgs'}
[0.003264] (-) JobUnselected: {'identifier': 'autoware_auto_perception_rviz_plugin'}
[0.003332] (-) JobUnselected: {'identifier': 'autoware_auto_planning_msgs'}
[0.003373] (-) JobUnselected: {'identifier': 'autoware_auto_system_msgs'}
[0.003406] (-) JobUnselected: {'identifier': 'autoware_auto_tf2'}
[0.003430] (-) JobUnselected: {'identifier': 'autoware_auto_vehicle_msgs'}
[0.003462] (-) JobUnselected: {'identifier': 'autoware_cmake'}
[0.003495] (-) JobUnselected: {'identifier': 'autoware_common_msgs'}
[0.003534] (-) JobUnselected: {'identifier': 'autoware_control_msgs'}
[0.003574] (-) JobUnselected: {'identifier': 'autoware_external_api_msgs'}
[0.003597] (-) JobUnselected: {'identifier': 'autoware_iv_external_api_adaptor'}
[0.003629] (-) JobUnselected: {'identifier': 'autoware_iv_internal_api_adaptor'}
