[0.000000] (-) TimerEvent: {}
[0.000300] (-) JobUnselected: {'identifier': 'abc_terasim'}
[0.000399] (-) JobUnselected: {'identifier': 'accel_brake_map_calibrator'}
[0.000837] (-) JobUnselected: {'identifier': 'ad_api_adaptors'}
[0.000914] (-) JobUnselected: {'identifier': 'ad_api_visualizers'}
[0.000930] (-) JobUnselected: {'identifier': 'ar_tag_based_localizer'}
[0.000949] (-) JobUnselected: {'identifier': 'automatic_pose_initializer'}
[0.000969] (-) JobUnselected: {'identifier': 'autonomous_emergency_braking'}
[0.000984] (-) JobUnselected: {'identifier': 'autoware_ad_api_specs'}
[0.001003] (-) JobUnselected: {'identifier': 'autoware_adapi_v1_msgs'}
[0.001354] (-) JobUnselected: {'identifier': 'autoware_adapi_version_msgs'}
[0.001386] (-) JobUnselected: {'identifier': 'autoware_auto_common'}
[0.001631] (-) JobUnselected: {'identifier': 'autoware_auto_control_msgs'}
[0.001694] (-) JobUnselected: {'identifier': 'autoware_auto_geometry'}
[0.001710] (-) JobUnselected: {'identifier': 'autoware_auto_geometry_msgs'}
[0.001732] (-) JobUnselected: {'identifier': 'autoware_auto_mapping_msgs'}
[0.001747] (-) JobUnselected: {'identifier': 'autoware_auto_msgs'}
[0.001862] (-) JobUnselected: {'identifier': 'autoware_auto_msgs_adapter'}
[0.001892] (-) JobUnselected: {'identifier': 'autoware_auto_perception_msgs'}
[0.001907] (-) JobUnselected: {'identifier': 'autoware_auto_perception_rviz_plugin'}
[0.001929] (-) JobUnselected: {'identifier': 'autoware_auto_planning_msgs'}
[0.002508] (-) JobUnselected: {'identifier': 'autoware_auto_system_msgs'}
[0.002539] (-) JobUnselected: {'identifier': 'autoware_auto_tf2'}
[0.002565] (-) JobUnselected: {'identifier': 'autoware_auto_vehicle_msgs'}
[0.002589] (-) JobUnselected: {'identifier': 'autoware_cmake'}
[0.002613] (-) JobUnselected: {'identifier': 'autoware_common_msgs'}
[0.002638] (-) JobUnselected: {'identifier': 'autoware_control_msgs'}
[0.002671] (-) JobUnselected: {'identifier': 'autoware_external_api_msgs'}
[0.002703] (-) JobUnselected: {'identifier': 'autoware_iv_external_api_adaptor'}
[0.002728] (-) JobUnselected: {'identifier': 'autoware_iv_internal_api_adaptor'}
[0.002760] (-) JobUnselected: {'identifier': 'autoware_launch'}
[0.002784] (-) JobUnselected: {'identifier': 'autoware_lint_common'}
[0.002816] (-) JobUnselected: {'identifier': 'autoware_localization_msgs'}
[0.002849] (-) JobUnselected: {'identifier': 'autoware_map_msgs'}
[0.002881] (-) JobUnselected: {'identifier': 'autoware_perception_msgs'}
[0.002915] (-) JobUnselected: {'identifier': 'autoware_planning_msgs'}
[0.002938] (-) JobUnselected: {'identifier': 'autoware_point_types'}
[0.002970] (-) JobUnselected: {'identifier': 'autoware_sensing_msgs'}
[0.003003] (-) JobUnselected: {'identifier': 'autoware_testing'}
[0.003037] (-) JobUnselected: {'identifier': 'autoware_utils'}
[0.003070] (-) JobUnselected: {'identifier': 'awapi_awiv_adapter'}
[0.003103] (-) JobUnselected: {'identifier': 'awsim_sensor_kit_description'}
[0.003135] (-) JobUnselected: {'identifier': 'awsim_sensor_kit_launch'}
[0.003160] (-) JobUnselected: {'identifier': 'bag_time_manager_rviz_plugin'}
[0.003193] (-) JobUnselected: {'identifier': 'behavior_path_planner'}
[0.003226] (-) JobUnselected: {'identifier': 'behavior_velocity_blind_spot_module'}
[0.003259] (-) JobUnselected: {'identifier': 'behavior_velocity_crosswalk_module'}
[0.003293] (-) JobUnselected: {'identifier': 'behavior_velocity_detection_area_module'}
[0.003326] (-) JobUnselected: {'identifier': 'behavior_velocity_intersection_module'}
[0.003360] (-) JobUnselected: {'identifier': 'behavior_velocity_no_drivable_lane_module'}
[0.003384] (-) JobUnselected: {'identifier': 'behavior_velocity_no_stopping_area_module'}
[0.003417] (-) JobUnselected: {'identifier': 'behavior_velocity_occlusion_spot_module'}
[0.003441] (-) JobUnselected: {'identifier': 'behavior_velocity_out_of_lane_module'}
[0.003466] (-) JobUnselected: {'identifier': 'behavior_velocity_planner'}
[0.003499] (-) JobUnselected: {'identifier': 'behavior_velocity_planner_common'}
[0.003524] (-) JobUnselected: {'identifier': 'behavior_velocity_run_out_module'}
[0.003557] (-) JobUnselected: {'identifier': 'behavior_velocity_speed_bump_module'}
[0.003582] (-) JobUnselected: {'identifier': 'behavior_velocity_stop_line_module'}
[0.003615] (-) JobUnselected: {'identifier': 'behavior_velocity_template_module'}
[0.003649] (-) JobUnselected: {'identifier': 'behavior_velocity_traffic_light_module'}
[0.003700] (-) JobUnselected: {'identifier': 'behavior_velocity_virtual_traffic_light_module'}
[0.003752] (-) JobUnselected: {'identifier': 'behavior_velocity_walkway_module'}
[0.003809] (-) JobUnselected: {'identifier': 'bezier_sampler'}
[0.003824] (-) JobUnselected: {'identifier': 'bluetooth_monitor'}
[0.003846] (-) JobUnselected: {'identifier': 'boost_io_context'}
[0.003861] (-) JobUnselected: {'identifier': 'boost_serial_driver'}
[0.003924] (-) JobUnselected: {'identifier': 'boost_tcp_driver'}
[0.003940] (-) JobUnselected: {'identifier': 'boost_udp_driver'}
[0.003954] (-) JobUnselected: {'identifier': 'bytetrack'}
[0.003972] (-) JobUnselected: {'identifier': 'camera_description'}
[0.004041] (-) JobUnselected: {'identifier': 'cluster_merger'}
