[0.000000] (-) TimerEvent: {}
[0.000420] (-) JobUnselected: {'identifier': 'abc_terasim'}
[0.000470] (-) JobUnselected: {'identifier': 'accel_brake_map_calibrator'}
[0.000488] (-) JobUnselected: {'identifier': 'ad_api_adaptors'}
[0.000756] (-) JobUnselected: {'identifier': 'ad_api_visualizers'}
[0.000923] (-) JobUnselected: {'identifier': 'ar_tag_based_localizer'}
[0.001502] (-) JobUnselected: {'identifier': 'automatic_pose_initializer'}
[0.001550] (-) JobUnselected: {'identifier': 'autonomous_emergency_braking'}
[0.001710] (-) JobUnselected: {'identifier': 'autoware_ad_api_specs'}
[0.001791] (-) JobUnselected: {'identifier': 'autoware_adapi_v1_msgs'}
[0.001848] (-) JobUnselected: {'identifier': 'autoware_adapi_version_msgs'}
[0.001965] (-) JobUnselected: {'identifier': 'autoware_auto_common'}
[0.002073] (-) JobUnselected: {'identifier': 'autoware_auto_control_msgs'}
[0.002088] (-) JobUnselected: {'identifier': 'autoware_auto_geometry'}
[0.002105] (-) JobUnselected: {'identifier': 'autoware_auto_geometry_msgs'}
[0.002124] (-) JobUnselected: {'identifier': 'autoware_auto_mapping_msgs'}
[0.002183] (-) JobUnselected: {'identifier': 'autoware_auto_msgs'}
[0.002198] (-) JobUnselected: {'identifier': 'autoware_auto_msgs_adapter'}
[0.002215] (-) JobUnselected: {'identifier': 'autoware_auto_perception_msgs'}
[0.002238] (-) JobUnselected: {'identifier': 'autoware_auto_perception_rviz_plugin'}
[0.002298] (-) JobUnselected: {'identifier': 'autoware_auto_planning_msgs'}
[0.002312] (-) JobUnselected: {'identifier': 'autoware_auto_system_msgs'}
[0.002332] (-) JobUnselected: {'identifier': 'autoware_auto_tf2'}
[0.002389] (-) JobUnselected: {'identifier': 'autoware_auto_vehicle_msgs'}
[0.002403] (-) JobUnselected: {'identifier': 'autoware_cmake'}
[0.002420] (-) JobUnselected: {'identifier': 'autoware_common_msgs'}
[0.002474] (-) JobUnselected: {'identifier': 'autoware_control_msgs'}
[0.002488] (-) JobUnselected: {'identifier': 'autoware_external_api_msgs'}
